id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type
9cM3ISknyEAdyzwr/FjEaA==,Propiedad,2021-04-04,2021-04-05,2021-04-04,,,Colombia,Antioquia,Medellín,,,,,,3.0,,,380000000.0,COP,,Casa en Venta Ubicado en MEDELLIN,"Codigo Inmueble 504915 Casa en el sector de simón bolívar con 4 habitaciones, más habitación de servicio, 4 closet, sala comedor, cocina integral, 3 baños, zona de ropas, 2 patios, red de gas, balcón, piso sencillo, cuenta con un área de 180 metros cuadrados.",Casa,Venta
5dGgtt3v9JGXjlMyHbOnJA==,Propiedad,2021-04-04,9999-12-31,2021-04-04,4.752912,-74.058998,Colombia,Cundinamarca,Bogotá D.C,Zona Noroccidental,Suba,Britalia Norte,,3.0,1.0,,,215000000.0,COP,,SE VENDE APARTAMENTO EN BRITALIA NORTE BOGOTA,"<b>SE VENDE APARTAMENTO EN BRITALIA NORTE BOGOTA</b><br><br>Apartamento de 60 metros cuadrados el cual consta de tres habitaciones, dos ba&ntilde;os, sala comedor cocina con zona de ropas, es un tercer piso y cuenta con optima iluminaci&oacute;n y parqueadero cubierto.<br /><br><br> Características adicionales: <br>  <br><br> Ref#724306.",Apartamento,Venta
AAyqVI2eYT71gDJW7D/2RA==,Propiedad,2021-04-04,2021-09-16,2021-04-04,4.7925076,-74.1156058,Colombia,Cundinamarca,Cota,,,,4.0,4.0,,,,1600000000.0,COP,,"Venta Amplia Casa Campestre, Hacienda Palo E Monte, Cota","En venta amplia y hermosa Casa Campestre en exclusivo condominio campestre, muy cerca de Bogotá, con todas las comodidades de la sabana y los beneficios de la cercania de Bogotá, La casa cuenta con dos pisos, 4 alcobas todas con Baño y balcones, amplios espacios sociales, estar de alcobas, Estudio, Deck del BBQ con Pérgola, Zona verde muy exclusiva, espacios de servicio, depósito y zona de ropas independientes de la casa. Ven y conócela... Seguro te las vas a quedar.
",Casa,Venta
tExhyMe7agw54j1YuominA==,Propiedad,2021-05-26,2021-08-31,2021-05-26,4.679359226,-74.0544006602,Colombia,Cundinamarca,Bogotá D.C,Zona Chapinero,Chapinero,Chico Reservado,1.0,1.0,,,,470000000.0,COP,,"APARTAMENTO VENTA CHICO, BOGOTA","Apartamento de 1 habitación, exterior a la venta en Chico.  A pocas cuadras del parque dela 93.  Sala comedor amplia con chimenea, 2 baños completos, cocina abierta, zona de lavandería, 1 parqueadero y deposito.  El edificio cuenta con gimnasio, salón social y terraza con BBQ.",Apartamento,Venta
uDguDCEU6zCwPSbVifgFxg==,Propiedad,2021-05-26,2021-05-26,2021-05-26,4.619,-74.066,Colombia,Cundinamarca,Bogotá D.C,Zona Centro,Santa Fe,,,1.0,1.0,,,444000000.0,COP,Mensual,APARTAMENTO EN VENTA EN Bogota,"PADS tiene el gusto de presentarte este lindo apartaestudio en venta ideal para ejecutivos o estudiantes. Esto, debido a lo que ofrece el inmueble y dónde se encuentra ubicado. Se cuenta con rápido acceso a la séptima y será muy fácil llegar al centro; sector que se destaca por estar lleno de oficinas, universidades, bancos, restaurantes y sitios turísticos.
El apartamento, que tiene una excelente y muy funcional distribución, te permitirá disfrutarlo en cada momento. Tiene una habitación, la cual se encuentra separada del área social por medio de un dispositivo que rota y acomoda el televisor donde desees tenerlo, sea que quieras ver tus series en cama, o ver una película o un partido de fútbol con amigos en la sala.
Tiene un baño, cocina integral y funcional, cuentas con balcón y vista a la ciudad, y gimnasio comunal dentro del edificio para ir entrenar.
¡Llámanos para más información!
Visita nuestra página web para mayor información. Código 3438",Apartamento,Venta
oYlwncUSPcqUt9SXOIkYAw==,Propiedad,2021-05-26,9999-12-31,2021-05-26,5.0545662622,-75.4880315065,Colombia,Caldas,,,,,3.0,3.0,,,,150000000.0,COP,,"Venta Apartamento Villamaría, Caldas","Vista Inmobiliaria ofrece en venta apartamento  cerca al centro de Villamaría, tiene un área de 75 Mt2, 3 habitaciones, 1 baño, cocina semi-integral, sala/comedor, zona de ropas. Ubicado cerca del parque de Villamaría, entidades bancarias, estación del cable.
",Apartamento,Venta
zfg75RMjuLNdBTOqRdJLng==,Propiedad,2021-05-26,2021-06-29,2021-05-26,6.1886833654,-75.5789422989,Colombia,Antioquia,Medellín,El Poblado,,,3.0,3.0,,,,535000000.0,COP,,Apartamento en venta en Santa Maria de los Angeles El Poblado,"Excelente apartamento con hermosa vista y en la mejor ubicacion de El Pobblado.

3 alcobas, 3 baños, cocina integral, estudio, salon comedor, balcon con hermosa vista, parqueadero doble lineal y cuarto util .

Admon $ 412.000 Impuesto Predial $ 534.000

Apartamento con excelente Iluminacion, pisos en ceramica, en perfecto estado.

Unidad con porteria 24 horas, parqueadero de visitantes, salon social, juegos infantiles, piscina, cancha multiple, gimnasio, cancha de squash, sendero.

Exclusivo sector residencial cerca a la Av. El Poblado, mall La Frontera y la casa teatro El Poblado.
",Apartamento,Venta
H080TPcEPmfDZu1yEQa6TQ==,Propiedad,2021-05-26,9999-12-31,2021-05-26,,,Colombia,Risaralda,Pereira,,,,,4.0,4.0,,,330000000.0,COP,,"CASA EN VENTA, PEREIRA-ALAMOS","Amplia casa en conjunto residencial de Álamos, el espacio ideal para vivir con su familia en excelente zona residencial por su tranquilidad y cercanía a sitios de interés. ",Casa,Venta
Vu7T537q+2kXMAmsrxkROg==,Propiedad,2021-05-26,9999-12-31,2021-05-26,,,Colombia,Risaralda,Pereira,,,,,6.0,2.0,,,340000000.0,COP,,"CASA EN VENTA, PEREIRA-CENTRO","Casa recién remodelada de 130.56 m2 en sector San Jorge del Centro de Pereira. Cuenta con 6 habitaciones, 2 baños, cocina integral con gas domiciliario  y patio cubierto. ",Casa,Venta
jZVJqPXk4PgJQjdoyHEpZA==,Propiedad,2020-08-16,2020-09-19,2020-08-16,,,Colombia,Norte de Santander,,,,,1.0,1.0,2.0,50.0,50.0,140000000.0,COP,,Apartaestudio En Venta En Ccuta Colsag Cod. VRBC4524,"EXCELENTE OPORTUNIDAD DE INVERSIN. Te presentamos un apartaestudio ideal, muy bien ubicado, en el barrio Colsag de Ccuta. Cerca a clnicas, supermercados, centros comerciales y especialmente al tradicional Malecn. Si te gusta realizar actividad fsica al aire libre, esta ubicacin es excelente para t. Tu prximo apartaestudio consta de: Sala comedor, balcn, cocina integral, 1 habitacin con clset y bao privado, bao auxiliar, zona de ropas, pisos en porcelanato. Parqueadero cubierto para un vehculo. NO DEJES PASAR ESTA OPORTUNIDAD Y ANMATE A SOAR EN TU PRXIMO HOGAR, agenda ya mismo tu cita o contctate con nuestros asesores comerciales que con gusto te brindarn toda la informacin que necesitas en tu proceso de bsqueda y compra.",Apartamento,Venta
jac5TYN4N+27Ad42NxJZBw==,Propiedad,2020-08-16,2020-08-17,2020-08-16,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,320000000.0,COP,,Apartamento en Venta Ubicado en SABANETA,"Codigo Inmueble 4591 Apartamento con 3 habitaciones, 1 habitación de servicio completa, 2 closet ( 2 sencillos, 1 doble ), sala comedor, cocina integral, 3 baños ( 1 sencillo, 2 cabinados ), calentador a gas, red de gas, parqueadero cubierto, cuarto útil, balcón, piso en porcelanato y madera. Área aproximada a 88 mt2. En unidad cerrada con ascensor, salón social, shut de basura, portería las 24 horas, juegos infantiles, GYM, STAR, piscina, turco. °°°° Para mayor información comunicarse con el teléfono:Asesora: Yesica MuñosCEL: 4.",Apartamento,Venta
6hUt0rEqewDiavX8cYv/fw==,Propiedad,2020-08-16,2020-08-17,2020-08-16,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,270000000.0,COP,,Apartamento en Venta Ubicado en SABANETA,Codigo Inmueble 2375 Apartamento en Venta Ubicado en SABANETA con un area de73 en el bario La Doctora. El estrato de este inmueble es 4,Apartamento,Venta
esDQnSDKtn30xcxYz+kPXg==,Propiedad,2020-08-16,2020-08-31,2020-08-16,6.15740882,-75.54654121,Colombia,Antioquia,Envigado,,,,,,3.0,,,1780000000.0,COP,,Casa en venta en las Palmas Medellin _ wasi2757173,"Casa campestre para la venta en las Palmas, muy buenas vías de acceso sin pico y placa. Conjunto residencial con seguridad las 24 horas, cancha  de  futbol, de tennis,  salón social y amplias zonas verdes.Área de lote de 2000 mts, área construida de 160 mts, tiene 2 habitaciones, 3 baños, habitación de servicio, amplio salón comedor con chimenea, cocina integral, terraza con vista a la ciudad.Precio del inmueble, 1.780",Casa,Venta
L3oAWXA5jeArIPAktO3aSQ==,Propiedad,2020-08-16,2020-08-18,2020-08-16,3.4712544,-76.4837808,Colombia,Valle del Cauca,Cali,,,,,,4.0,,,208000000.0,COP,,"ID. 003. CASA, VENTA EN  GAITÁN ,  CENTRO  DE CALI.","Casa de dos pisos independientes,barrio Gaitan,  primer piso: antejardín con reja de seguridad para parquear un carro, sala comedor amplia, cuatro habitaciones una con closet, un baño auxiliar amplio, patio de ropas y zona de oficios, cocina amplia sencilla, pisos en baldosas, servicios independientes, gas natural. segundo piso: escaleras internas, sala comedor amplia con balcón vista a la calle, tres habitaciones con closet, cocina amplia sencilla, zona de oficios , patio de ropas con techo en teja, servicios independientes, gas natural. código: 003",Casa,Venta
nh7EAQdSmPyjAWv/uYdThg==,Propiedad,2020-12-24,9999-12-31,2020-12-24,,,Colombia,Atlántico,Barranquilla,,,,,3.0,1.0,,,75000000.0,COP,,CASA DE OPORTUNIDAD EN BARRIO EL SANTUARIO ¡PRECIO DE REMATE!,"<b>CASA DE OPORTUNIDAD EN BARRIO EL SANTUARIO ¡PRECIO DE REMATE!</b><br><br>CASA EN BARRIO EL SANTUARIO <br />
LISTO PARA CORRER ESCRITURAS<br />
Para mayor informaci&oacute;n puede comunicarse con nosotros. <br />
|Asesor: Deiner Mart&iacute;nez|<br />
Oficina ubicada en la Calle 76 N&deg; 51B- 28 Local 3<br />
(IMAGEN SOLO DE REFERENCIA)<br /><br><br> Características adicionales: <br>  <br><br> Ref#637454.",Casa,Venta
Neqv+JZn+m+pFf/VfCahWQ==,Propiedad,2020-12-24,2021-02-10,2020-12-24,5.0863351,-75.5269421,Colombia,Caldas,Manizales,,,,,,1.0,,,118000000.0,COP,,Venta de apartamento en Villa Pilar _ wasi3206213,"Agradable y acogedor apartamento en villa pilar, con excelente servicio de transporte público cerca del centro de la ciudad, cuenta con 2 alcobas con closet, sala comedor, cocina integral, 1 baño con jacuzzi, pisos en cerámica, zona de ropas. Código inmo: 9927, Manizales, caldas.",Apartamento,Venta
N8V+B32Nd2DT7jVh1CbAmQ==,Propiedad,2020-12-24,2021-03-16,2020-12-24,,,Colombia,Santander,Piedecuesta,,,,,,2.0,,,155000000.0,COP,,Apartamento Entre parques,"Venta apartamento en entre parques, piso 5, 3 habitaciones, 2 baños, sala, comedor, cocina integral, parquedero, piscina, parque, cnacha, zonas verdes, en conjunto cerrado",Apartamento,Venta
OaHv1m9m8x3ugAumkndP2A==,Propiedad,2020-12-24,2020-12-25,2020-12-24,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,265000000.0,COP,,Apartamento en Venta Ubicado en MEDELLIN,Codigo Inmueble 586 Apartamento para estrenar en la Floresta excelentes acabados muy bien ubicado buenas rutas de transporte publico,Apartamento,Venta
+TvLHToF4WvI9pT+hzsRDw==,Propiedad,2020-12-24,2020-12-25,2020-12-24,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,280000000.0,COP,,Apartamento en Venta Ubicado en SABANETA,"Codigo Inmueble 646 Se vende apartamento en sector la doctora, excelente vista y muy buena iluminación, no pierdas esta oportunidad llámanos y agenda",Apartamento,Venta
VihD7679MBRw7kxhwj5zxA==,Propiedad,2020-12-24,2020-12-25,2020-12-24,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,400000000.0,COP,,Apartamento en Venta Ubicado en SABANETA,"Codigo Inmueble 4618 Apartamento con 3 habitaciones, 2 closet sencillos, 1 vestier, sala comedor, cocina integral mixta, 2 baños cabinados, zona de ropas, calentador a gas, red de gas, parqueadero cubierto, cuarto útil, 2 balcones, piso en porcelanato. Área aproximada a 100 mt2. En unidad cerrada con ascensor, salón social, shut de basura, portería las 24 horas, juegos infantiles, piscina, turco. °°°° Para mayor información comunicarse con el teléfono:Asesor: Weimar Restrepo CEL: 3.",Apartamento,Venta
aCL6EVRGOYxT2oHDXxDgfw==,Propiedad,2020-12-24,2021-01-08,2020-12-24,2.4676954,-76.6007785,Colombia,Cauca,Popayán,,,,,,3.0,,,650000000.0,COP,,Venta de casa en Quintanar de la Pradera Popayán _ wasi3081521,"Casa en Venta en Quintanar de la Pradera sector Campo Bello Genagra, excelente opción para quienes buscan una casa moderna, iluminada y en un conjunto exclusivo de pocas casas, cuenta con salón social, zona húmeda, piscina, cancha de tenis, servicio de vigilancia.Valor: $650 millonesÁrea: 198m2Primer piso: sala, comedor, cocina integral, patio de ropas, jardín interior, baño social, estudio, espacio para 2 carros.Segundo piso: tres habitaciones con closet, dos baños, amplio hall de alcobas.Para mayor información llamar al 5",Casa,Venta
wHmM7YqY0C0Glch3mDUsTw==,Propiedad,2020-12-24,2021-01-04,2020-12-24,7.083,-73.116,Colombia,Santander,Bucaramanga,,,,,,3.0,,,240000000.0,COP,,VENTA DE CASA FLORIDABLANCA CONJUNTO,"VENTA DE CASA FLORIDABLANCA CONJUNTO CERRADO, Sala, Comedor, Cocina integral, Patio Ropas, Alcoba en primer piso con baño, Segundo piso 2 Habitaciones con 2 Baños, Garaje, Mirador, Precio Negociable


 Ref#637115",Casa,Venta
FMUNhWo5mSqugfcNpK13lw==,Propiedad,2020-12-24,2021-03-09,2020-12-24,3.38989414,-76.5372882,Colombia,Valle del Cauca,Cali,,,,,,3.0,,,499000000.0,COP,,Vendo apartamento en Quintas de don Simón,"Vendo apartamento en Quintas de don Simón 92m2, consta de 3 habitaciones 3 baños estudio sala comedor, cocina integral americana, balcón amplio.. doble parqueadero lineal unidad con piscinas adultos y niños, gimnasio salón social y juegos infantiles.
El apto goza de una vista espectacular y la ubicación es estratégica, cerca a todo en el corazón del sur de Cali aprovecha..",Apartamento,Venta
VggM9x0Ia4hDqKEu7cng5A==,Propiedad,2020-12-24,2020-12-25,2020-12-24,,,Colombia,Antioquia,Medellín,,,,,,3.0,,,280000000.0,COP,,Apartamento en Venta Ubicado en SABANETA,Codigo Inmueble 679 Se vende hermoso apartamento en sabaneta.aprovecha y contáctanos!consecutivo 679,Apartamento,Venta
e7XrDKNt9gOfkw4V6dPRtg==,Propiedad,2020-12-24,2021-01-22,2020-12-24,3.5333392,-76.2985001,Colombia,Valle del Cauca,Palmira,,,,,,4.0,,,210000000.0,COP,,"VENDO CASA BIFAMILIAR, ZAMORANO EN PALMIRA","Casa bifamiliar, 6 frente x 50 fondo, casa totalmente remodelada, pisos en cerámica, 3 alcobas primer piso, 2 segundo piso, Garaje externo con rejas de seguridad",Casa,Venta
gzmo6SDhLhkv0gyJRs7hMA==,Propiedad,2020-11-24,2021-08-19,2020-11-24,6.0286251319,-75.4352422133,Colombia,Antioquia,,,,,3.0,3.0,,,,340000000.0,COP,,Casa en venta ,"Excelente casa en unidad abierta muy acogedora 120 mt"" tres alcobas, tres baños, sala comedor, garaje, balcón zonas verdes.

VALOR INMOBILIARIA
",Casa,Venta
WTT1EiCxLwrYvj4XL6hHvA==,Propiedad,2020-11-24,2020-12-09,2020-11-24,3.3886353686,-76.5347528458,Colombia,Valle del Cauca,Cali,,,,3.0,3.0,,,,399000000.0,COP,,Casa en Venta Quintas de Don Simón ,"Vendo amplia e iluminada casa en conjunto cerrado de 74 casas, con excelente ubicación, cerca de centros comerciales como la 14 Alkosto, Unicentro y vías de acceso como la paso ancho, la 14, la 80 etc. La casa es de dos pisos. Primer piso, antejardín con 2 parqueaderos y estadero, sala, baño social, comedor, sala de estar, cocina, patio de ropas. Piso 2. Baño de habitaciones, tres amplias habitaciones con closet en madera la principal con baño y tina. La unidad consta de juegos infantiles, cancha múltiple, turco, salón social, piscina adultos y niños y zonas verdes.  Conjunto tranquilo. 
",Casa,Venta
uN7D3JBEdXZ2ANNTOAth9A==,Propiedad,2020-11-24,2021-04-19,2020-11-24,6.3169871,-75.5674261,Colombia,Antioquia,Bello,,,,3.0,3.0,,,,276000000.0,COP,,"Apartamento en venta de 84 M2, Amazonía- Bello","Vendo oportunidad de negocio, apartamento de 64 M2 con terraza exclusiva de 24 m2, en Amazonía- Bello, ubicado en zona de alta revalorización de Bello, de fácil acceso a través de rutas del metro y de transporte público, cercano a tiendas de barrio, farmacia, tiendas D1 e iglesia Juan Pablo II. La unidad cuenta con zonas recreativas para la familia cómo: gimnasio, parque infantil, piscina para niños y adultos, cancha de fútbol y baloncesto, salón social y barbacoa. A su vez, el apartamento cuenta con una amplia cocina, tres cómodas habitaciones y dos baños, sala comedor y terraza en zona privada con vista hacia las áreas de espacimiento.

Parqueadero privado para carro muy bien ubicado.

Si deseas hacer tu sueño realidad, con gusto te atenderemos. Contáctanos!
",Apartamento,Venta
+0+L9eEsRr/IdYY4Hjra9g==,Propiedad,2020-11-24,9999-12-31,2020-11-24,6.1667028586,-75.5709187569,Colombia,Antioquia,Envigado,,,,3.0,3.0,,,,565000000.0,COP,,"VENTA APARTAMENTO EN LOMA DEL CHOCHO, ENVIGADO","Ofrezco hermoso apartamento en la loma del chocho, Envigado, con espectacular vista desde un piso alto y sin poniente. Amplio balcón con conexión de gas para Bbq. Area 104 mts y consta de 3 alcobas, 3 baños, cocina abierta, parqueadero doble lineal y 2 cuartos útiles, uno de ellos contiguo al apartamento.

La unidad cuenta con gimnasio dotado, club house, piscina climatizada, sauna turco y cancha de squash.

 
",Apartamento,Venta
FDTKjtyzLwIa9Lvss39f7w==,Propiedad,2020-11-24,2020-11-25,2020-11-24,3.4180961,-76.5502682,Colombia,Valle del Cauca,Cali,,,,,,2.0,,,250000000.0,COP,,VENDO CASA EN EL BARRIO LIDO DE CALI _ wasi3110796,"VENDO CASA  EN EL BARRIO LIDO EXCELENTE UBICACIÓN A UNA CUADRA DE LA QUINTA. 100 METROS CUADRADOS,  ES EL SEGUNDO PISO EN PROPIEDAD HORIZONTAL, YA PROTOCOLIZADA LEGALMENTE CON NOMENCLATURA PROPIA . CONSTA DE : 3 HABITACIONES 1 BAÑO SOCIAL Y OTRO BAÑO DE SERVICIO , SALA COMEDOR AMPLIO CON BALCÓN , COCINA SEMI INTEGRAL , PATIO DE ROPAS Y HABITACIÓN DE SERVICIO.",Casa,Venta
dWKrEQGWQBHk0dWq+akUWQ==,Propiedad,2020-11-24,2021-01-19,2020-11-24,,,Colombia,Meta,Villavicencio,,,,,,2.0,,,128000000.0,COP,,ESPECTACULAR CASA,"EXCELENTE CASA SECTOR VIA ACACIAS
CONSTA: DOS HABITACIONES, DOS BAÑOS, SALA COMEDOR, COCINA INTEGRAL, PATIO DE ROPAS, GARAJE, ESCRITURA PUBLICA,  SE RECIBE PAGO CON CRÉDITO HIPOTECARIO, CAJA HONOR Y EFECTIVO.
PARA MAS INFORMACIÓN JOSE GUZMAN
PREGUNTAR POR EL COD 236",Casa,Venta
WE17hSYVerL+/mDKsedAEg==,Propiedad,2020-11-24,2020-12-11,2020-11-24,6.3774241,-75.4455662,Colombia,Antioquia,Bello,,,,,,2.0,,,220000000.0,COP,Mensual,VENTA DE APARTAMENTO EN GIRARDOTA,"VENTA DE APARTAMENTO EN GIRARDOTA

3 HABITACIONES 
2 BAÑOS 
PARQUEADERO
COCINA INTEGRAL",Apartamento,Venta
f55iPg66jbioyKGVqvYh/w==,Propiedad,2020-11-24,2021-02-17,2020-11-24,4.9192929,-74.0294037,Colombia,Cundinamarca,Cajicá,,,,,,2.0,,,190000000.0,COP,Mensual,VENDO APARTAMENTO EN CAJICÁ.,"OFRECEMOS APTO DE 67 MTS, EN QUINTO PISO CON EXCELENTES ACABADOS, 2 HABITACIONES PRINCIPAL CON BAÑO, POSIBILIDAD DE TERCERA HABITACIÓN, ESTUDIO, 2 BAÑOS CON DIVISIONES, COCINA INTEGRAL CON MESÓN EN GRANITO, ESTUFA EN CERÁMICA, HORNO,. CALENTADOR A GAS, PISOS EN PORCELANATO Y LAMINADO, ENCORTINADO.
CONJUNTO CON PARQUE INFANTIL, ZONAS VERDES, SALÓN SOCIAL, ZONA DE BBQ, CANCHA DE MINIFUTBOL EN CÉSPED, PORTERÍA CON SALA DE RECEPCIÓN, VIGILANCIA 24 HORAS, SECTOR DE ALTA VALORIZACIÓN.",Apartamento,Venta
